,name,categories
8075,framesdb/images/frame_llm8wc438j3qsydo.jpg,"Confidence,Disconnection,Sympathy"
8077,framesdb/images/frame_2tefpqsluqeisybm.jpg,"Affection,Engagement,Pleasure"
8079,framesdb/images/frame_49k411bgt9nslfzt.jpg,Engagement
8081,framesdb/images/frame_6sh0i1k4fa9nk8sq.jpg,"Happiness,Pleasure"
8082,framesdb/images/frame_6sh0i1k4fa9nk8sq.jpg,"Affection,Confidence,Happiness"
8083,framesdb/images/frame_6sh0i1k4fa9nk8sq.jpg,"Annoyance,Disapproval,Disquietment,Doubt/Confusion"
8084,mscoco/images/COCO_val2014_000000495980.jpg,"Affection,Esteem,Excitement,Happiness,Sympathy"
8086,framesdb/images/frame_2q5xzjxevcpa4qa9.jpg,Engagement
8087,framesdb/images/frame_2q5xzjxevcpa4qa9.jpg,Engagement
8088,emodb_small/images/3l5i5ty5owzri6mad3.jpg,"Anticipation,Aversion,Engagement"
8089,emodb_small/images/3l5i5ty5owzri6mad3.jpg,"Confidence,Disconnection"
8090,framesdb/images/frame_dbcyjzhbidmcoh23.jpg,"Happiness,Pleasure"
8091,framesdb/images/frame_dbcyjzhbidmcoh23.jpg,"Confidence,Excitement,Happiness"
8093,emodb_small/images/6burh2fms2a508h4vu.jpg,Fatigue
8094,emodb_small/images/6burh2fms2a508h4vu.jpg,Disconnection
8095,ade20k/images/sun_aontqrsmhdnovrse.jpg,Anticipation
8098,framesdb/images/frame_lqg9yp8j9wu2q5x5.jpg,Engagement
8099,framesdb/images/frame_lqg9yp8j9wu2q5x5.jpg,"Anticipation,Happiness,Peace"
8100,framesdb/images/frame_lqg9yp8j9wu2q5x5.jpg,Engagement
8102,mscoco/images/COCO_train2014_000000162355.jpg,"Disquietment,Fatigue"
8103,framesdb/images/frame_a4vptyyjdhdlyx2o.jpg,Peace
8104,framesdb/images/frame_bqsxl6ro4hj78yav.jpg,Engagement
8105,framesdb/images/frame_bqsxl6ro4hj78yav.jpg,Anticipation
8106,framesdb/images/frame_bqsxl6ro4hj78yav.jpg,"Anticipation,Confidence,Engagement,Excitement,Happiness,Pleasure"
8109,framesdb/images/frame_lcxozu7upn2qrfr6.jpg,"Anticipation,Confidence,Engagement,Happiness,Pleasure"
8111,framesdb/images/frame_jvgje3v6tn591ff6.jpg,"Engagement,Peace"
8112,framesdb/images/frame_jvgje3v6tn591ff6.jpg,"Engagement,Peace"
8113,framesdb/images/frame_7yrck48b6j5wlnqo.jpg,"Anticipation,Engagement,Happiness"
8114,framesdb/images/frame_7yrck48b6j5wlnqo.jpg,"Confidence,Disquietment"
8115,framesdb/images/frame_7yrck48b6j5wlnqo.jpg,Engagement
8117,framesdb/images/frame_envzqeld275i5r23.jpg,Confidence
8119,framesdb/images/frame_fpq8vjacsyualrq7.jpg,Engagement
8121,framesdb/images/frame_fpq8vjacsyualrq7.jpg,Engagement
8123,emodb_small/images/32qjapps3ztu5zbkjj.jpg,"Affection,Engagement,Happiness"
8124,framesdb/images/frame_eigu736j8l3axkza.jpg,"Confidence,Engagement,Happiness"
8125,framesdb/images/frame_eigu736j8l3axkza.jpg,"Engagement,Happiness"
8126,framesdb/images/frame_eigu736j8l3axkza.jpg,Happiness
8128,framesdb/images/frame_hdqm27if3b7x2x5i.jpg,Engagement
8130,emodb_small/images/gijjv6lo56o1tu38j2.jpg,Anger
8131,framesdb/images/frame_gct5bivgny3k8ryv.jpg,"Excitement,Happiness"
8132,framesdb/images/frame_gct5bivgny3k8ryv.jpg,Happiness
8133,framesdb/images/frame_dnyqbnd7jneu8bj5.jpg,"Engagement,Excitement,Happiness"
8134,framesdb/images/frame_dfhlz6u4h7ia873a.jpg,Disconnection
8135,framesdb/images/frame_dfhlz6u4h7ia873a.jpg,Disconnection
8137,framesdb/images/frame_dfhlz6u4h7ia873a.jpg,Disconnection
8138,framesdb/images/frame_i8ccfuiiaao4w3ht.jpg,"Pain,Sadness,Suffering"
8139,framesdb/images/frame_742vsxecrle17nzd.jpg,"Anticipation,Yearning"
8141,framesdb/images/frame_1xe02xxbvejb7zpy.jpg,"Affection,Engagement,Excitement,Pleasure,Surprise,Yearning"
8142,framesdb/images/frame_1xe02xxbvejb7zpy.jpg,"Engagement,Pleasure"
8143,framesdb/images/frame_1xe02xxbvejb7zpy.jpg,"Engagement,Pleasure"
8144,framesdb/images/frame_1xe02xxbvejb7zpy.jpg,"Engagement,Pleasure"
8145,emodb_small/images/cds4b5fcomqi5vd17r.jpg,"Affection,Disquietment,Sadness"
8147,emodb_small/images/1do7vfqaxcoeu5b87p.jpg,"Affection,Pleasure"
8148,framesdb/images/frame_8c7dbzaq7y0hd95c.jpg,"Confidence,Engagement"
8149,framesdb/images/frame_8c7dbzaq7y0hd95c.jpg,Engagement
8150,framesdb/images/frame_8c7dbzaq7y0hd95c.jpg,"Anticipation,Confidence,Engagement,Peace"
8151,framesdb/images/frame_8c7dbzaq7y0hd95c.jpg,"Confidence,Pleasure,Sensitivity"
8152,framesdb/images/frame_3u6g9007ywwmul1w.jpg,"Disapproval,Disconnection,Disquietment,Doubt/Confusion,Fatigue"
8153,mscoco/images/COCO_val2014_000000068219.jpg,"Confidence,Esteem"
8154,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,Disconnection
8155,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,"Engagement,Happiness"
8156,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,"Anticipation,Engagement"
8157,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,"Doubt/Confusion,Fear"
8158,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,Disconnection
8160,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,Disconnection
8162,framesdb/images/frame_6nz8vjdkfi8hxkf8.jpg,Disconnection
8164,emodb_small/images/3auiu6z5jofw6s2fqc.jpg,Confidence
8165,mscoco/images/COCO_train2014_000000560372.jpg,"Engagement,Happiness"
8167,framesdb/images/frame_k1qbu416ndobdoym.jpg,Engagement
8169,framesdb/images/frame_2tsors5dkivveu27.jpg,Engagement
8170,emodb_small/images/3rtal6jftkzxbtipu0.jpg,"Anticipation,Engagement"
8171,framesdb/images/frame_ae3lp0xaelqifpxh.jpg,"Anticipation,Engagement,Happiness"
8172,framesdb/images/frame_ae3lp0xaelqifpxh.jpg,"Anticipation,Engagement,Happiness"
8173,framesdb/images/frame_c8ub766q1v38tp71.jpg,"Anticipation,Engagement,Happiness"
8178,framesdb/images/frame_8ekvbo5n8nazjjua.jpg,"Confidence,Excitement,Happiness"
8179,framesdb/images/frame_8ekvbo5n8nazjjua.jpg,"Excitement,Happiness,Pleasure"
8181,framesdb/images/frame_52zj3ztfdqhwr1x2.jpg,Affection
8182,framesdb/images/frame_52zj3ztfdqhwr1x2.jpg,"Anticipation,Engagement,Happiness"
8184,framesdb/images/frame_9xzdimzao68iw50w.jpg,"Anticipation,Engagement,Happiness"
8185,framesdb/images/frame_lb06vh37ozw8j5km.jpg,"Confidence,Disconnection,Disquietment"
8186,framesdb/images/frame_8xg65xu56siom3cn.jpg,"Engagement,Peace"
8187,framesdb/images/frame_75i9662b5gpfd2zr.jpg,"Engagement,Excitement"
8189,framesdb/images/frame_bdw99oezoc7nvxo7.jpg,Engagement
8190,framesdb/images/frame_bdw99oezoc7nvxo7.jpg,"Anticipation,Engagement,Happiness"
8191,framesdb/images/frame_h4e2he3gpo54ntxz.jpg,Engagement
8193,framesdb/images/frame_9wmefajxn4vkebtg.jpg,Engagement
8194,framesdb/images/frame_749zf08hancvjejd.jpg,"Engagement,Excitement,Happiness"
8195,framesdb/images/frame_749zf08hancvjejd.jpg,"Excitement,Happiness,Pleasure"
8196,mscoco/images/COCO_train2014_000000313925.jpg,"Anticipation,Engagement,Excitement"
8197,framesdb/images/frame_bult9eabg3786vmz.jpg,"Anticipation,Engagement,Happiness"
8198,framesdb/images/frame_bult9eabg3786vmz.jpg,"Anticipation,Engagement,Happiness"
8199,framesdb/images/frame_bult9eabg3786vmz.jpg,"Confidence,Engagement"
8200,framesdb/images/frame_bult9eabg3786vmz.jpg,"Doubt/Confusion,Engagement"
8201,mscoco/images/COCO_train2014_000000506342.jpg,"Disquietment,Doubt/Confusion"
8202,framesdb/images/frame_hsmiow1z29gtj1kl.jpg,"Happiness,Peace"
8203,framesdb/images/frame_hsmiow1z29gtj1kl.jpg,"Happiness,Peace"
8204,framesdb/images/frame_hsmiow1z29gtj1kl.jpg,Engagement
8205,framesdb/images/frame_8blnarrikmlipzp8.jpg,"Anticipation,Engagement,Happiness"
8207,framesdb/images/frame_8blnarrikmlipzp8.jpg,"Anticipation,Engagement,Happiness"
8208,mscoco/images/COCO_train2014_000000480495.jpg,"Engagement,Excitement,Happiness"
8209,emodb_small/images/4sk4cwq7prnhaoejeg.jpg,"Happiness,Pleasure"
8212,mscoco/images/COCO_train2014_000000127581.jpg,"Engagement,Excitement"
8213,framesdb/images/frame_l5opptzon0ynxbzf.jpg,"Confidence,Disconnection,Disquietment"
8214,framesdb/images/frame_l5opptzon0ynxbzf.jpg,Engagement
8215,framesdb/images/frame_g0cpcbdm7qpv0xxt.jpg,Engagement
8216,framesdb/images/frame_4uw2tpmo23fx7z2q.jpg,"Engagement,Peace"
8217,framesdb/images/frame_1v814ypejdh2id47.jpg,Engagement
8219,framesdb/images/frame_1v814ypejdh2id47.jpg,"Anticipation,Engagement"
8220,framesdb/images/frame_0d1w4h70r0suof0q.jpg,"Affection,Engagement,Pleasure"
8221,framesdb/images/frame_0d1w4h70r0suof0q.jpg,"Affection,Engagement,Pleasure"
8223,framesdb/images/frame_0d1w4h70r0suof0q.jpg,Engagement
8226,framesdb/images/frame_a334xczpzcg9pxr7.jpg,Engagement
8227,mscoco/images/COCO_train2014_000000241911.jpg,"Happiness,Peace"
8228,framesdb/images/frame_5czgsijefquv6y6n.jpg,Anticipation
8229,framesdb/images/frame_dzpr0ceac301hpzg.jpg,"Anticipation,Engagement,Happiness"
8230,mscoco/images/COCO_train2014_000000375531.jpg,Excitement
8231,emodb_small/images/4kwdsaytoyc0dnimy3.jpg,"Engagement,Esteem,Peace"
8232,framesdb/images/frame_gp0xsmy23k2duf6e.jpg,Engagement
8233,framesdb/images/frame_6nzba0eccvq7ga4x.jpg,"Engagement,Peace,Yearning"
8234,framesdb/images/frame_6nzba0eccvq7ga4x.jpg,"Anticipation,Pain,Suffering"
8235,framesdb/images/frame_6nzba0eccvq7ga4x.jpg,"Confidence,Engagement"
8236,framesdb/images/frame_i38tknfp3n9dud8k.jpg,Engagement
8237,framesdb/images/frame_i38tknfp3n9dud8k.jpg,Engagement
8238,framesdb/images/frame_bdvq6go3kg8wx6ld.jpg,"Anticipation,Engagement,Happiness"
8239,framesdb/images/frame_bdvq6go3kg8wx6ld.jpg,"Anticipation,Confidence,Engagement,Pleasure"
8241,mscoco/images/COCO_train2014_000000118837.jpg,Anticipation
8242,framesdb/images/frame_ea1uwl73zbt5syjk.jpg,Affection
8243,framesdb/images/frame_ea1uwl73zbt5syjk.jpg,Engagement
8244,framesdb/images/frame_aynj4hv21783wye3.jpg,"Anticipation,Engagement"
8245,framesdb/images/frame_aynj4hv21783wye3.jpg,"Happiness,Pleasure"
8246,emodb_small/images/2k3ah2w85f80ds9ctq.jpg,"Annoyance,Disapproval,Embarrassment,Surprise"
8247,emodb_small/images/2k3ah2w85f80ds9ctq.jpg,Affection
8248,emodb_small/images/2k3ah2w85f80ds9ctq.jpg,"Affection,Excitement,Happiness,Pleasure"
8249,emodb_small/images/2k3ah2w85f80ds9ctq.jpg,"Doubt/Confusion,Engagement,Pleasure"
8251,framesdb/images/frame_ahi1ic29qctyyoky.jpg,Engagement
8252,mscoco/images/COCO_train2014_000000040334.jpg,Confidence
8253,framesdb/images/frame_1mg6eacab3yfjr7v.jpg,"Disconnection,Engagement"
8254,framesdb/images/frame_1mg6eacab3yfjr7v.jpg,Engagement
8256,framesdb/images/frame_1mg6eacab3yfjr7v.jpg,"Anticipation,Confidence,Doubt/Confusion,Engagement"
8258,framesdb/images/frame_98u73u1y486zhvh9.jpg,"Confidence,Happiness,Pleasure"
8259,ade20k/images/sun_abymvkysofygjwtd.jpg,"Disconnection,Engagement"
8260,framesdb/images/frame_jztpd70ljcknpl2e.jpg,"Engagement,Happiness"
8261,framesdb/images/frame_jztpd70ljcknpl2e.jpg,"Engagement,Peace"
8262,framesdb/images/frame_jztpd70ljcknpl2e.jpg,"Happiness,Peace"
8264,framesdb/images/frame_f89wokoq98rwdvl0.jpg,Engagement
8266,ade20k/images/sun_amaovcrvkenqmzak.jpg,"Confidence,Engagement,Happiness"
8267,framesdb/images/frame_a0yq165zqyvnnxci.jpg,Disconnection
8268,framesdb/images/frame_a0yq165zqyvnnxci.jpg,Disconnection
8270,framesdb/images/frame_f2o5jjlo08ep8e27.jpg,Engagement
8271,framesdb/images/frame_45oymywubx37hrgw.jpg,"Affection,Engagement"
8272,framesdb/images/frame_45oymywubx37hrgw.jpg,Engagement
8273,framesdb/images/frame_45oymywubx37hrgw.jpg,"Anticipation,Doubt/Confusion"
8277,mscoco/images/COCO_val2014_000000140556.jpg,Engagement
8278,framesdb/images/frame_6r2giqtk0db9nsq1.jpg,"Fear,Sadness"
8279,ade20k/images/sun_arvnlcpefglcupxc.jpg,"Confidence,Engagement"
8280,framesdb/images/frame_6nxnuwgoq9qhx79j.jpg,"Anticipation,Confidence,Engagement"
8281,framesdb/images/frame_6nxnuwgoq9qhx79j.jpg,"Engagement,Excitement"
8283,framesdb/images/frame_3n2orsgu3ln79te7.jpg,Engagement
8284,framesdb/images/frame_3n2orsgu3ln79te7.jpg,Engagement
8285,emodb_small/images/aqqq6cd96bfiqstj06.jpg,"Anticipation,Disconnection,Doubt/Confusion,Surprise"
8286,mscoco/images/COCO_train2014_000000194777.jpg,Engagement
8288,emodb_small/images/g5covv2gzr1gujhlty.jpg,"Anger,Annoyance,Disapproval"
8289,framesdb/images/frame_ks9z6yvhb58mvx6t.jpg,"Anticipation,Engagement"
8291,framesdb/images/frame_ks9z6yvhb58mvx6t.jpg,"Doubt/Confusion,Fear"
8292,framesdb/images/frame_52gfh32lz0nu851h.jpg,Engagement
8293,framesdb/images/frame_1ygtdmlx0y7wswkg.jpg,Engagement
8294,framesdb/images/frame_2cd0cb02024inzyt.jpg,Engagement
8295,framesdb/images/frame_kkuxzmoapiiemm9u.jpg,"Confidence,Excitement,Happiness"
8296,framesdb/images/frame_a2wyob5lhcyp81k0.jpg,"Confidence,Disapproval"
8297,framesdb/images/frame_lrgynoyzi5gem92b.jpg,Engagement
8298,framesdb/images/frame_1x4zc3ovgyh969on.jpg,"Affection,Confidence,Esteem,Excitement,Happiness,Pleasure"
8299,framesdb/images/frame_1x4zc3ovgyh969on.jpg,Engagement
8300,framesdb/images/frame_g0xtpxvowvuzeiml.jpg,Engagement
8301,emodb_small/images/1wg1b1ylo6a63gka4a.jpg,"Affection,Engagement,Happiness"
8304,emodb_small/images/1wg1b1ylo6a63gka4a.jpg,"Happiness,Pleasure"
8308,framesdb/images/frame_huhah9zxut28jdek.jpg,"Confidence,Excitement"
8309,framesdb/images/frame_2lns1oi4o56lsv39.jpg,"Engagement,Excitement,Happiness"
8310,framesdb/images/frame_5x673e652zmkw46s.jpg,"Annoyance,Engagement"
8311,framesdb/images/frame_7xlexepx3ff21q4c.jpg,"Anticipation,Engagement,Happiness"
8312,ade20k/images/sun_albeqsasxsjewevq.jpg,"Anticipation,Happiness"
8313,framesdb/images/frame_9xhaqn5jn2qhf309.jpg,"Disconnection,Happiness"
8314,framesdb/images/frame_9xhaqn5jn2qhf309.jpg,Engagement
8315,framesdb/images/frame_9xhaqn5jn2qhf309.jpg,Engagement
8317,emodb_small/images/2xec75az1uepu7zj6h.jpg,Happiness
8318,emodb_small/images/2xec75az1uepu7zj6h.jpg,"Happiness,Pleasure"
8320,emodb_small/images/2xec75az1uepu7zj6h.jpg,"Excitement,Happiness,Pleasure"
8321,mscoco/images/COCO_train2014_000000212757.jpg,"Anticipation,Confidence,Engagement"
8322,mscoco/images/COCO_train2014_000000212757.jpg,Engagement
8324,emodb_small/images/bds7zneq5ypubi4woo.jpg,"Disquietment,Fear,Sadness"
8325,emodb_small/images/cmc8pxpzvo6pkd1ptv.jpg,"Annoyance,Disapproval,Disquietment"
8328,framesdb/images/frame_a7eklqc5opo6vpcp.jpg,"Anticipation,Confidence,Engagement"
8329,emodb_small/images/8eyq6159c1uinnq8mo.jpg,"Doubt/Confusion,Fatigue,Suffering"
8332,emodb_small/images/fefghvo5xng2f9l67t.jpg,"Disapproval,Doubt/Confusion,Fatigue,Pain,Sadness,Suffering,Surprise,Yearning"
8334,mscoco/images/COCO_train2014_000000140693.jpg,"Confidence,Excitement"
8335,mscoco/images/COCO_train2014_000000140693.jpg,"Engagement,Excitement"
8336,framesdb/images/frame_g0mcpjb34iz8akrj.jpg,Disconnection
8337,framesdb/images/frame_bt7mloqbp174h6br.jpg,"Anticipation,Engagement,Happiness"
8338,framesdb/images/frame_bt7mloqbp174h6br.jpg,"Sadness,Sympathy"
8339,emodb_small/images/g5bu83q50sftz7rx9n.jpg,"Anger,Annoyance,Disapproval"
8340,framesdb/images/frame_agwy124dh7pxje4g.jpg,"Anticipation,Engagement"
8341,framesdb/images/frame_agwy124dh7pxje4g.jpg,"Engagement,Excitement,Happiness,Peace,Pleasure"
8343,mscoco/images/COCO_train2014_000000080475.jpg,Engagement
8344,framesdb/images/frame_m6nq61r5xpmxadey.jpg,"Happiness,Pleasure"
8345,ade20k/images/sun_aumctngtcsbuvirh.jpg,"Excitement,Happiness"
8346,framesdb/images/frame_ealrrljwpfi7pkqq.jpg,"Confidence,Excitement,Happiness"
8348,framesdb/images/frame_fefquo3jhi9qaarh.jpg,Engagement
8349,framesdb/images/frame_9gt5jhh11sstcrr7.jpg,Disconnection
8350,framesdb/images/frame_do19lykzski612cu.jpg,Disconnection
8351,framesdb/images/frame_hlmtfohnrww3jbri.jpg,Engagement
8352,framesdb/images/frame_hlmtfohnrww3jbri.jpg,Doubt/Confusion
8353,framesdb/images/frame_hlmtfohnrww3jbri.jpg,"Fear,Sadness"
8354,framesdb/images/frame_d8vyfkga84x3qael.jpg,Engagement
8355,framesdb/images/frame_j29beoe56a1fqc6u.jpg,Engagement
8356,framesdb/images/frame_jgi3outen4f2byx8.jpg,"Engagement,Peace"
8357,framesdb/images/frame_g53cgfgrsaa83w57.jpg,Engagement
8358,framesdb/images/frame_g53cgfgrsaa83w57.jpg,Disconnection
8360,framesdb/images/frame_l5ksa77jhb6qwxio.jpg,"Anticipation,Confidence,Engagement,Excitement"
8361,framesdb/images/frame_cepglg5wb8rjvms5.jpg,Engagement
8362,framesdb/images/frame_cepglg5wb8rjvms5.jpg,"Engagement,Pleasure"
8363,framesdb/images/frame_cpwx6sjhmt0z631v.jpg,Engagement
8364,framesdb/images/frame_37e5byx552u9atxy.jpg,Engagement
8365,framesdb/images/frame_37e5byx552u9atxy.jpg,Engagement
8366,framesdb/images/frame_drpr9xd0v0u7ws4j.jpg,"Disconnection,Happiness,Peace"
8368,framesdb/images/frame_k6iahi26fbrygn9z.jpg,Engagement
8370,framesdb/images/frame_j7nuiiz7zl9ijia7.jpg,"Engagement,Pleasure"
8372,mscoco/images/COCO_train2014_000000455875.jpg,Disconnection
8373,framesdb/images/frame_5efcnegp0l4zirj8.jpg,Engagement
8374,framesdb/images/frame_5efcnegp0l4zirj8.jpg,Engagement
8376,framesdb/images/frame_k3ubde12f14x5tc9.jpg,Happiness
8377,framesdb/images/frame_isigwdnzm69e871q.jpg,"Engagement,Peace"
8378,framesdb/images/frame_isigwdnzm69e871q.jpg,Engagement
8379,framesdb/images/frame_lhx515cck5nxq2vm.jpg,Engagement
8380,framesdb/images/frame_lhx515cck5nxq2vm.jpg,"Anticipation,Engagement,Happiness"
8383,framesdb/images/frame_9zund57510lb3v18.jpg,"Anticipation,Engagement,Happiness"
8384,framesdb/images/frame_6qa391z3m19a3gno.jpg,"Confidence,Esteem,Happiness"
8385,framesdb/images/frame_6qa391z3m19a3gno.jpg,Engagement
8388,framesdb/images/frame_dh7nlhctdv984nmt.jpg,"Anticipation,Engagement,Happiness"
8389,framesdb/images/frame_dh7nlhctdv984nmt.jpg,"Excitement,Happiness"
8390,framesdb/images/frame_dh7nlhctdv984nmt.jpg,"Affection,Engagement,Esteem,Happiness"
8391,framesdb/images/frame_1ue6fuw3rx89qoyo.jpg,"Anticipation,Engagement,Happiness"
8392,framesdb/images/frame_1ue6fuw3rx89qoyo.jpg,Engagement
8393,mscoco/images/COCO_val2014_000000553078.jpg,"Anticipation,Sympathy"
8394,framesdb/images/frame_lqnz9xgz5duwmjiq.jpg,"Disconnection,Disquietment,Peace"
8395,framesdb/images/frame_lqnz9xgz5duwmjiq.jpg,Engagement
8397,emodb_small/images/d28f7jgfglxdijwatn.jpg,Yearning
8398,framesdb/images/frame_m2qjbnikm0963hxf.jpg,"Disapproval,Engagement"
8399,framesdb/images/frame_356r05fwegb37ayr.jpg,Engagement
8400,framesdb/images/frame_df8gtc09638960s9.jpg,"Anticipation,Engagement"
8402,framesdb/images/frame_df8gtc09638960s9.jpg,"Confidence,Engagement"
8403,framesdb/images/frame_49o0ou8226xed0n6.jpg,"Confidence,Engagement,Excitement"
8404,framesdb/images/frame_49o0ou8226xed0n6.jpg,Disconnection
8405,framesdb/images/frame_49o0ou8226xed0n6.jpg,Disconnection
8406,framesdb/images/frame_8vi0ydkw6w3q241k.jpg,Engagement
8407,framesdb/images/frame_gvdjbxgseataatrw.jpg,Engagement
8408,framesdb/images/frame_gvdjbxgseataatrw.jpg,Engagement
8409,emodb_small/images/3oabfcmbhoo7ve48if.jpg,"Anticipation,Engagement,Peace"
8411,framesdb/images/frame_ahqt5fkthhwjdcqv.jpg,Engagement
8412,framesdb/images/frame_ahqt5fkthhwjdcqv.jpg,Engagement
8413,framesdb/images/frame_lgxvslvt7kzvdlv3.jpg,Engagement
8414,framesdb/images/frame_lgxvslvt7kzvdlv3.jpg,Engagement
8415,framesdb/images/frame_0xb44v9drrm67hxm.jpg,Engagement
8416,framesdb/images/frame_f8jld7kvtvywdior.jpg,Engagement
8417,framesdb/images/frame_f8jld7kvtvywdior.jpg,Engagement
8418,framesdb/images/frame_f8jld7kvtvywdior.jpg,"Happiness,Pleasure"
8420,framesdb/images/frame_g7ipk5366zorqu7a.jpg,Engagement
8421,framesdb/images/frame_g7ipk5366zorqu7a.jpg,Disconnection
8422,framesdb/images/frame_g7ipk5366zorqu7a.jpg,Happiness
8423,framesdb/images/frame_lz4goqbyld98peux.jpg,Confidence
8424,framesdb/images/frame_gkh0c4if3c780chf.jpg,Engagement
8426,framesdb/images/frame_gkh0c4if3c780chf.jpg,Engagement
8430,framesdb/images/frame_dh1kbcj4s2ccuauj.jpg,Engagement
8431,framesdb/images/frame_dh1kbcj4s2ccuauj.jpg,Engagement
8432,framesdb/images/frame_gaail6cm6117h99u.jpg,Engagement
8434,framesdb/images/frame_irfwt5uy21qholbp.jpg,Engagement
8435,framesdb/images/frame_irfwt5uy21qholbp.jpg,Happiness
8436,framesdb/images/frame_irfwt5uy21qholbp.jpg,"Affection,Happiness"
8437,ade20k/images/labelme_dbdknfmtkvlxcxq.jpg,Confidence
8439,emodb_small/images/f2ymyfhsqt3iz0phzx.jpg,"Doubt/Confusion,Fear,Sensitivity,Surprise"
8440,emodb_small/images/f2ymyfhsqt3iz0phzx.jpg,"Aversion,Disquietment,Fear,Surprise"
8441,mscoco/images/COCO_train2014_000000113619.jpg,Excitement
8443,framesdb/images/frame_g53t939l4fwajtx0.jpg,Excitement
8444,framesdb/images/frame_g53t939l4fwajtx0.jpg,Engagement
8446,mscoco/images/COCO_train2014_000000206680.jpg,Yearning
8447,mscoco/images/COCO_train2014_000000206680.jpg,Engagement
8449,emodb_small/images/eho28x5dr3ufzwqttt.jpg,"Disquietment,Sadness,Suffering"
8450,emodb_small/images/gm73cvq8lp8dvwxm1s.jpg,"Anger,Annoyance,Disapproval"
8451,mscoco/images/COCO_val2014_000000015345.jpg,"Disconnection,Engagement,Peace"
8452,mscoco/images/COCO_val2014_000000015345.jpg,"Engagement,Peace,Yearning"
8454,framesdb/images/frame_dy4prl94dn79jmun.jpg,Engagement
8456,framesdb/images/frame_ibqgbs1m5vvqsfv5.jpg,"Engagement,Peace"
8457,mscoco/images/COCO_train2014_000000178052.jpg,"Anticipation,Confidence,Engagement,Excitement"
8458,framesdb/images/frame_j6ozedkys7sooenv.jpg,"Engagement,Happiness"
8459,framesdb/images/frame_j6ozedkys7sooenv.jpg,Engagement
8460,mscoco/images/COCO_train2014_000000106836.jpg,"Anticipation,Confidence,Engagement,Happiness,Pleasure,Surprise"
8461,framesdb/images/frame_1nvb5gwyk530588j.jpg,Engagement
8462,framesdb/images/frame_1d0w2i04rk4542so.jpg,"Anticipation,Engagement,Yearning"
8463,framesdb/images/frame_1d0w2i04rk4542so.jpg,Engagement
8464,framesdb/images/frame_1d0w2i04rk4542so.jpg,Engagement
8465,framesdb/images/frame_1d0w2i04rk4542so.jpg,Doubt/Confusion
8466,framesdb/images/frame_1d0w2i04rk4542so.jpg,"Engagement,Fatigue"
8468,mscoco/images/COCO_train2014_000000044437.jpg,Happiness
8469,emodb_small/images/4wl5mafxcb0nacmnzr.jpg,"Anticipation,Confidence,Engagement,Excitement"
8470,mscoco/images/COCO_val2014_000000085795.jpg,Surprise
8473,mscoco/images/COCO_train2014_000000080305.jpg,"Confidence,Engagement,Happiness"
8475,mscoco/images/COCO_val2014_000000093120.jpg,"Anticipation,Doubt/Confusion,Embarrassment"
8478,emodb_small/images/84hcw9hll7plr5vvky.jpg,"Fatigue,Pain"
8479,framesdb/images/frame_fgb325n8gwpa0wkf.jpg,Happiness
8480,framesdb/images/frame_hsunh29jarje1gkw.jpg,Engagement
8481,framesdb/images/frame_hsunh29jarje1gkw.jpg,Engagement
8482,emodb_small/images/hgz436dyzljjlgsx2q.jpg,"Disapproval,Engagement,Sadness"
8483,framesdb/images/frame_ba3zuj1bvwvcg21n.jpg,"Anticipation,Engagement,Happiness"
8484,emodb_small/images/e6mfk3boq4jnl6tpob.jpg,"Disapproval,Disquietment,Sadness,Suffering"
8485,emodb_small/images/e6mfk3boq4jnl6tpob.jpg,"Disapproval,Sadness,Sympathy"
8486,framesdb/images/frame_absmub8lfij5cc4l.jpg,"Engagement,Happiness"
8487,framesdb/images/frame_85p28frattosy5wr.jpg,Engagement
8488,framesdb/images/frame_85p28frattosy5wr.jpg,"Happiness,Pleasure"
8489,framesdb/images/frame_85p28frattosy5wr.jpg,"Engagement,Happiness"
8490,mscoco/images/COCO_train2014_000000178494.jpg,"Anticipation,Confidence,Engagement,Excitement"
8491,mscoco/images/COCO_train2014_000000178494.jpg,"Anticipation,Engagement"
8492,mscoco/images/COCO_train2014_000000178494.jpg,"Anticipation,Confidence,Engagement"
8493,framesdb/images/frame_gxv0o79uq79p60d2.jpg,Engagement
8494,framesdb/images/frame_gxv0o79uq79p60d2.jpg,Doubt/Confusion
8495,emodb_small/images/21npjik3nzl45lopr0.jpg,Affection
8496,emodb_small/images/21npjik3nzl45lopr0.jpg,"Affection,Engagement,Happiness"
8497,emodb_small/images/21npjik3nzl45lopr0.jpg,"Affection,Engagement,Happiness"
8498,mscoco/images/COCO_train2014_000000530592.jpg,"Engagement,Happiness"
8499,framesdb/images/frame_272w6ixhoijj8536.jpg,"Anticipation,Sympathy"
8500,framesdb/images/frame_272w6ixhoijj8536.jpg,"Affection,Happiness"
8501,framesdb/images/frame_272w6ixhoijj8536.jpg,Disconnection
8503,framesdb/images/frame_5epfiesvmuh40ko6.jpg,"Engagement,Pleasure"
